project_id,project_name,num_buildings,total_units,avg_units_per_building,extremely_low_income_units,very_low_income_units,low_income_units,address,postcode,community_board,latitude,longitude,building_total_units,studio_units,_1_br_units,_2_br_units,_3_br_units,reporting_construction_type,building_completion_date
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,8,,1,2111 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.803216,-73.956262,13,,,13,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,3,2113 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.80327,-73.956222,9,,1,5,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,1,1,2115 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.803325,-73.956182,9,,1,5,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,7,1,,2117 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.80338,-73.956142,9,,1,6,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,2,,2121 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.80349,-73.956059,9,,,6,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,,1,2123 FREDERICK DOUGLASS BOULEVARD,10026,MN-10,40.803545,-73.95602,9,,,6,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,,,9,955 AMSTERDAM AVENUE,10025,MN-07,40.800979,-73.9653,13,,9,3,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,7,2,3,963 AMSTERDAM AVENUE,10025,MN-07,40.801251,-73.965101,13,,13,,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,2,924 COLUMBUS AVENUE,10025,MN-07,40.798785,-73.963207,8,,8,,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,2,,1,926 COLUMBUS AVENUE,10025,MN-07,40.798846,-73.963163,8,,7,,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,,,4,928 COLUMBUS AVENUE,10025,MN-07,40.798903,-73.96312,8,,8,,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,6,1,,344 MANHATTAN AVENUE,10026,MN-10,40.804001,-73.957565,10,,3,5,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,1,2,6,170 WEST 107 STREET,10025,MN-07,40.800685,-73.964228,15,,14,1,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,1,2,172 WEST 107 STREET,10025,MN-07,40.800704,-73.964267,15,,12,1,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,1,118 WEST 109 STREET,10025,MN-07,40.801499,-73.962255,15,,2,6,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,1,3,120 WEST 109 STREET,10025,MN-07,40.801516,-73.962295,15,,3,9,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,,,136 WEST 109 STREET,10025,MN-07,40.801653,-73.96262,10,,,,6,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,2,1,,138 WEST 109 STREET,10025,MN-07,40.801673,-73.962663,10,,,,8,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,6,,1,140 WEST 109 STREET,10025,MN-07,40.801689,-73.962703,12,1,,1,6,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,11,,1,202 WEST 109 STREET,10025,MN-07,40.802527,-73.964693,26,,1,12,4,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,1,,2,203 WEST 109 STREET,10025,MN-07,40.802716,-73.965093,16,,2,8,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,,,205 WEST 109 STREET,10025,MN-07,40.80273,-73.965126,16,,1,6,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,1,206 WEST 109 STREET,10025,MN-07,40.802716,-73.965137,25,,1,3,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,1,2,207 WEST 109 STREET,10025,MN-07,40.802744,-73.965158,16,,1,5,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,1,,1,209 WEST 109 STREET,10025,MN-07,40.802757,-73.965191,16,,1,7,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,6,,2,211 WEST 109 STREET,10025,MN-07,40.802771,-73.965227,25,,,8,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,10,,,212 WEST 109 STREET,10025,MN-07,40.802757,-73.965238,20,,,3,7,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,,214 WEST 109 STREET,10025,MN-07,40.802774,-73.965274,20,,,6,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,2,2,3,225 WEST 109 STREET,10025,MN-07,40.80287,-73.965458,25,,,4,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,6,2,,233 WEST 109 STREET,10025,MN-07,40.802928,-73.965592,25,,,5,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,6,1,1,241 WEST 109 STREET,10025,MN-07,40.802983,-73.965725,16,,2,12,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,,1,243 WEST 109 STREET,10025,MN-07,40.802999,-73.965762,16,,3,7,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,,245 WEST 109 STREET,10025,MN-07,40.803013,-73.965794,15,,3,4,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,,247 WEST 109 STREET,10025,MN-07,40.803027,-73.965827,15,,3,6,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,,,249 WEST 109 STREET,10025,MN-07,40.80304,-73.965859,17,3,2,8,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,,1,251 WEST 109 STREET,10025,MN-07,40.803054,-73.965895,16,2,1,6,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,,1,303 WEST 114 STREET,10026,MN-10,40.803235,-73.956576,10,1,5,,4,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,10,,2,305 WEST 114 STREET,10026,MN-10,40.803251,-73.956619,15,,10,4,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,7,,2,307 WEST 114 STREET,10026,MN-10,40.803271,-73.956663,15,,8,3,4,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,7,1,4,309 WEST 114 STREET,10026,MN-10,40.803287,-73.956702,15,,11,4,,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,9,1,2,311 WEST 114 STREET,10026,MN-10,40.803306,-73.956746,15,,11,2,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,4,,3,315 WEST 114 STREET,10026,MN-10,40.803342,-73.956832,10,,6,2,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,2,,213 WEST 115 STREET,10026,MN-10,40.802863,-73.953781,6,1,,1,4,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,2,,1,221 WEST 115 STREET,10026,MN-10,40.803001,-73.954098,5,,,3,1,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,1,2,2,229 WEST 115 STREET,10026,MN-10,40.803207,-73.954582,20,,2,4,7,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,5,,1,233 WEST 115 STREET,10026,MN-10,40.803259,-73.954701,13,,6,2,3,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,3,1,,241 WEST 115 STREET,10026,MN-10,40.80338,-73.954987,10,,2,6,2,Preservation,2021-07-14
69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,48,679,14.1,1,1,,243 WEST 115 STREET,10026,MN-10,40.803413,-73.955062,10,,,4,4,Preservation,2021-07-14
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,,4,,83 2 AVENUE,10003,MN-03,40.726642,-73.989101,4,,,,4,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,,10,,13 EAST 3 STREET,10003,MN-03,40.726061,-73.990984,10,2,6,2,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,15,1,,21 EAST 3 STREET,10003,MN-03,40.725932,-73.990677,16,6,5,5,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,14,3,,23 EAST 3 STREET,10003,MN-03,40.725901,-73.990602,17,8,6,3,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,17,1,,25 EAST 3 STREET,10003,MN-03,40.725868,-73.990526,18,9,7,2,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,10,3,,27 EAST 3 STREET,10003,MN-03,40.725835,-73.990446,13,,10,3,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,6,9,,89 EAST 3 STREET,10003,MN-03,40.724847,-73.988109,15,7,5,3,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,13,,,9 EAST 3 STREET,10003,MN-03,40.726126,-73.991135,13,6,,5,2,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,2,17,,56 EAST 4 STREET,10003,MN-03,40.72681,-73.990912,19,17,,2,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,13,4,,57 EAST 4 STREET,10003,MN-03,40.726815,-73.990876,17,1,5,11,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,12,3,,58 EAST 4 STREET,10003,MN-03,40.726774,-73.990829,15,7,5,2,1,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,12,10,,60 EAST 4 STREET,10003,MN-03,40.726741,-73.990746,22,12,10,,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,7,11,,63 EAST 4 STREET,10003,MN-03,40.726725,-73.990663,18,6,8,3,1,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,13,1,,65 EAST 4 STREET,10003,MN-03,40.726695,-73.990594,14,2,4,5,3,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,13,4,,67 EAST 4 STREET,10003,MN-03,40.726664,-73.990522,17,3,9,5,,Preservation,2020-03-31
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,20,2,,69 EAST 4 STREET,10003,MN-03,40.726634,-73.99045,22,11,10,1,,Preservation,
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,2,11,,71 EAST 4 STREET,10003,MN-03,40.726604,-73.990381,13,2,,11,,Preservation,
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,20,,,73 EAST 4 STREET,10003,MN-03,40.726574,-73.990309,20,8,9,3,,Preservation,
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,11,8,,75 EAST 4 STREET,10003,MN-03,40.726544,-73.990241,19,11,5,3,,Preservation,
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,,15,,77 EAST 4 STREET,10003,MN-03,40.726513,-73.990169,15,4,4,4,3,Preservation,
64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,21,327,15.6,3,7,,13 STANTON STREET,10002,MN-03,40.722564,-73.992244,10,4,3,3,,Preservation,2020-03-31
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,15,2,3,125 EAST 118 STREET,10035,MN-11,40.800206,-73.941296,24,,2,16,6,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,29,9,3,149 EAST 118 STREET,10035,MN-11,40.799819,-73.940372,42,,6,26,5,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,7,,1,121 EAST 119 STREET,10035,MN-11,40.800889,-73.94097,9,,2,1,6,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,2,1,1,125 EAST 119 STREET,10035,MN-11,40.800848,-73.940873,4,,,1,3,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,14,5,3,166 EAST 119 STREET,10035,MN-11,40.800282,-73.939559,24,,,24,,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,14,9,3,212 EAST 119 STREET,10035,MN-11,40.799658,-73.93806,29,,5,12,12,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,15,4,,135 EAST 122 STREET,10035,MN-11,40.802612,-73.939203,21,1,1,4,11,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,23,5,,2010 LEXINGTON AVENUE,10035,MN-11,40.802667,-73.938679,31,,14,15,1,Preservation,2019-07-22
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,9,229,25.4,31,7,4,158 EAST 119 STREET,10035,MN-11,40.800356,-73.939739,45,,14,19,,Preservation,2019-07-22
60427,HP 109TH STREET HDFC.HUDMF.FY17,5,126,25.2,14,1,2,200 MANHATTAN AVENUE,10025,MN-07,40.800319,-73.960248,17,,10,1,6,Preservation,2018-05-17
60427,HP 109TH STREET HDFC.HUDMF.FY17,5,126,25.2,21,3,3,133 WEST 104 STREET,10025,MN-07,40.798528,-73.965237,27,,8,19,,Preservation,2018-04-27
60427,HP 109TH STREET HDFC.HUDMF.FY17,5,126,25.2,15,5,3,204 MANHATTAN AVENUE,10025,MN-07,40.800387,-73.960201,23,,13,4,6,Preservation,2018-05-17
60427,HP 109TH STREET HDFC.HUDMF.FY17,5,126,25.2,28,2,5,12 WEST 109 STREET,10025,MN-07,40.800327,-73.959471,35,1,18,6,10,Preservation,2018-11-07
60427,HP 109TH STREET HDFC.HUDMF.FY17,5,126,25.2,20,3,1,20 WEST 109 STREET,10025,MN-07,40.800392,-73.95963,24,1,22,1,,Preservation,2018-05-17
66723,JAMIES PLACE HDFC. HUDMF. FY18,5,126,25.2,27,4,2,127 EAST 117 STREET,10035,MN-11,40.799556,-73.941708,35,5,6,12,,Preservation,2018-07-02
66723,JAMIES PLACE HDFC. HUDMF. FY18,5,126,25.2,14,3,1,126 EAST 118 STREET,10035,MN-11,40.800113,-73.941116,18,,2,5,10,Preservation,2018-07-02
66723,JAMIES PLACE HDFC. HUDMF. FY18,5,126,25.2,27,5,1,101 EAST 119 STREET,10035,MN-11,40.801098,-73.941469,33,,10,7,16,Preservation,2018-07-02
66723,JAMIES PLACE HDFC. HUDMF. FY18,5,126,25.2,13,4,3,115 EAST 119 STREET,10035,MN-11,40.800953,-73.941122,20,,6,4,5,Preservation,2018-07-02
66723,JAMIES PLACE HDFC. HUDMF. FY18,5,126,25.2,16,2,1,132 EAST 119 STREET,10035,MN-11,40.80078,-73.940754,20,,5,6,4,Preservation,2018-07-02
66834,EAST VILLAGE II HDFC.HUDMF.FY18,4,91,22.8,13,2,1,195 AVENUE B,10009,MN-03,40.7282,-73.978919,16,,,6,5,Preservation,2020-10-01
66834,EAST VILLAGE II HDFC.HUDMF.FY18,4,91,22.8,15,6,1,199 AVENUE B,10009,MN-03,40.72831,-73.978839,23,,,13,10,Preservation,2020-10-01
66834,EAST VILLAGE II HDFC.HUDMF.FY18,4,91,22.8,27,4,4,627 EAST 9 STREET,10009,MN-03,40.725867,-73.979327,35,,6,17,12,Preservation,2020-10-01
66834,EAST VILLAGE II HDFC.HUDMF.FY18,4,91,22.8,13,4,,374 EAST 10 STREET,10009,MN-03,40.726284,-73.978533,17,,5,5,1,Preservation,2020-10-01
69473,MANHATTAN AVE HDFC,4,81,20.2,18,,5,152 MANHATTAN AVENUE,10025,MN-07,40.799419,-73.960905,24,1,17,6,,Preservation,2021-05-10
69473,MANHATTAN AVE HDFC,4,81,20.2,18,1,,156 MANHATTAN AVENUE,10025,MN-07,40.799476,-73.960866,19,2,7,5,5,Preservation,2021-05-10
69473,MANHATTAN AVE HDFC,4,81,20.2,15,2,2,160 MANHATTAN AVENUE,10025,MN-07,40.799536,-73.960822,19,2,7,5,5,Preservation,2021-05-10
69473,MANHATTAN AVE HDFC,4,81,20.2,14,2,3,164 MANHATTAN AVENUE,10025,MN-07,40.799594,-73.960779,19,2,7,5,5,Preservation,2021-05-10
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,2,6,1455 AMSTERDAM AVENUE,10027,MN-09,40.816889,-73.953691,9,,,5,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,7,2,1457 AMSTERDAM AVENUE,10027,MN-09,40.816938,-73.953655,9,,,5,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,6,2,1459 AMSTERDAM AVENUE,10027,MN-09,40.816988,-73.953619,9,,,5,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,11,4,1524 AMSTERDAM AVENUE,10031,MN-09,40.819144,-73.952071,16,,5,11,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,4,10,2,1528 AMSTERDAM AVENUE,10031,MN-09,40.81924,-73.952002,16,,5,11,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,6,2,1648 AMSTERDAM AVENUE,10031,MN-09,40.823038,-73.949221,8,,,4,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,4,3,1652 AMSTERDAM AVENUE,10031,MN-09,40.823164,-73.949131,8,,,4,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,5,2,500 WEST 142 STREET,10031,MN-09,40.823351,-73.949116,8,,,8,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,6,5,476 WEST 143 STREET,10031,MN-09,40.823817,-73.948281,12,,4,4,4,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,8,3,,625 LENOX AVENUE,10037,MN-10,40.818089,-73.937964,14,1,,12,1,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,5,7,1,629 LENOX AVENUE,10037,MN-10,40.818185,-73.937895,14,1,,12,1,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,7,5,2,633 LENOX AVENUE,10037,MN-10,40.818281,-73.937826,16,,10,5,1,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,8,5,2,641 LENOX AVENUE,10037,MN-10,40.818542,-73.937635,15,,5,5,5,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,10,3,653 LENOX AVENUE,10037,MN-10,40.818929,-73.937349,16,5,5,1,5,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,2,15,5,115 WEST 129 STREET,10027,MN-10,40.810778,-73.944701,23,,6,17,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,8,2,119 WEST 129 STREET,10027,MN-10,40.810805,-73.944766,10,1,4,5,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,2,2,121 WEST 129 STREET,10027,MN-10,40.810819,-73.944798,4,,4,,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,5,5,134 WEST 129 STREET,10027,MN-10,40.810879,-73.944989,10,,5,5,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,2,7,1,138 WEST 129 STREET,10027,MN-10,40.810907,-73.945058,10,,,10,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,2,7,1,140 WEST 129 STREET,10027,MN-10,40.810923,-73.945091,10,,,10,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,8,2,158 WEST 129 STREET,10027,MN-10,40.811053,-73.945398,10,,5,5,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,,,,135 WEST 131 STREET,10027,MN-10,40.812062,-73.943876,7,6,1,,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,7,7,4,102 WEST 142 STREET,10030,MN-10,40.818723,-73.938147,18,1,,6,11,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,3,6,3,131 WEST 142 STREET,10030,MN-10,40.819006,-73.938772,13,,2,6,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,2,2,4,502 WEST 142 STREET,10031,MN-09,40.823554,-73.9496,8,4,4,,,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,5,2,1,513 WEST 145 STREET,10031,MN-09,40.825513,-73.948244,8,,,,8,Preservation,
71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,27,325,12.0,1,15,7,152 W. 129TH STREET,10027,MN-10,40.811009,-73.945296,24,,12,12,,Preservation,
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,17,6,1,208 WEST 141 STREET,10030,MN-10,40.819362,-73.941583,24,,7,10,7,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,6,12,,212 WEST 141 STREET,10030,MN-10,40.819397,-73.941662,18,,2,11,5,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,10,11,2,115 WEST 143 STREET,10030,MN-10,40.819514,-73.938031,24,,14,10,,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,7,11,1,130 WEST 143 STREET,10030,MN-10,40.819615,-73.938316,19,2,,12,5,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,1,16,,139 WEST 143 STREET,10030,MN-10,40.819747,-73.938587,17,,,12,5,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,10,8,1,137 WEST 144 STREET,10030,MN-10,40.820491,-73.938417,20,2,4,5,9,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,8,4,3,160 WEST 144 STREET,10030,MN-10,40.820719,-73.939002,15,1,4,10,,Preservation,2020-08-03
68191,WEST 144 CLUSTER LLC.YR15.FY21,8,154,19.2,2,15,,227 WEST 145 STREET,10039,MN-10,40.82207,-73.940074,17,,6,6,5,Preservation,2020-08-03
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,8,1,2051 2 AVENUE,10029,MN-11,40.790233,-73.942735,9,,4,5,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,4,4,103 EAST 100 STREET,10029,MN-11,40.788954,-73.950284,9,,7,2,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,10,4,3,107 EAST 100 STREET,10029,MN-11,40.788919,-73.950197,17,7,5,5,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,10,17,23,111 EAST 100 STREET,10029,MN-11,40.788883,-73.95011,51,2,20,20,9,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,7,9,3,119 EAST 100 STREET,10029,MN-11,40.788809,-73.949937,20,,,14,5,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,14,22,177 EAST 101 STREET,10029,MN-11,40.788706,-73.947752,38,8,7,23,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,,5,5,178 EAST 101 STREET,10029,MN-11,40.788673,-73.947716,10,,6,4,,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,1,6,2,114 EAST 102 STREET,10029,MN-11,40.790085,-73.949113,9,,,4,5,Preservation,2019-06-26
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,21,359,17.1,2,5,2,116 EAST 102 STREET,10029,MN-11,40.790068,-73.949069,9,,,4,5,Preservation,2019-06-26
