"lottery_id","lottery_name","development_type","reporting_construction_type","unit_count","hpd_building_id","hc_building_id","house_number","street_name","borough","unit_distribution_studio","unit_distribution_1bed","unit_distribution_2bed","unit_distribution_3bed","unit_distribution_4bed","applied_income_ami_ext_low","applied_income_ami_very_low","applied_income_ami_low","applied_income_ami_moderate","applied_income_ami_middle","applied_income_ami_above","address_zipcode","address_latitude","address_longitude","address_communitydistrict","address_citycouncildistrict","address_buildingidentificationnumber","address_bbl","address_censustrack2020","address_nta2020"
"5105","18-15 Linden Street Apartments","Rental","New Construction","3","1011881","6946","18-15","Linden St","QN",,"1","2",,,,,,,"3",,"11385","40.704015","-73.908852","405","34","4602514","4034390052","547","QN0502"
"4468","413 Throop AVenue Apartments","Rental","New Construction","2","0","6497","413","Throop Ave","BK",,"1","1",,,,,,,"2",,"11221","40.688874","-73.942101","303","36","3000000","3018010001","279","BK0302"
"2446","43-46 51st Street Apartments","Rental","New Construction","23","981262","3537","50-11","QUEENS BOULEVARD","QN","2","14","7",,,,,"14",,"9",,"11377","40.742717","-73.914775","402","26","4618650","4013190021","25302","QN0202"
"4833","2777 Atlantic Avenue Apartments","Rental","New Construction","19","186124","6801","2777","ATLANTIC AVENUE","BK","6","13",,,,,"6","8",,"5",,"11207","40.67636","-73.891747","305","37","3427362","3039460042","1198","BK0502"
"2252","933 Rogers Avenue Apartments","Rental","New Construction","10","993206","3788","933","ROGERS AVENUE","BK","2","2","6",,,,,,,"10",,"11226","40.647479","-73.952119","317","40","3117824","3051290041","824","BK1701"
"3656","3436 Kingsbridge Avenue Apartments","Rental","New Construction","12","89750","6043","3436","KINGSBRIDGE AVENUE","BX","3","3","6",,,,,,,"12",,"10463","40.882783","-73.903645","208","11","2083687","2057600123","287","BX0802"
"1667","380 Grove Street Apartments","Rental","New Construction","12","305043","2966","380","GROVE STREET","BK","2","6","4",,,,,,,"12",,"11237","40.700371","-73.913715","304","37","3076177","3033280026","441","BK0401"
"2675","173 Morningside Avenue - Units Still Available","Rental","New Construction","1","996243","4271","173","MORNINGSIDE AVENUE","MN",,,"1",,,,,,,"1",,"10027","40.812494","-73.953243","109","09","1090564","1019530062","21303","MN0902"
"2189","37 Montrose Avenue - Re-Rental","Rental","New Construction","3","984321","3712","37","MONTROSE AVENUE","BK",,"3",,,,,,,,"3",,"11206","40.706811","-73.948751","301","34","3071055","3030490037","511","BK0104"
"4418","Norwood Terrace Waiting List","Rental","New Construction","56","120756","6496","3349","WEBSTER AVENUE","BX",,"17","37","2",,,"3","53",,,,"10467","40.877965","-73.871769","207","11","2128753","2033550121","42902","BX0703"
"7474","Las Raices Apartments","Rental","New Construction","16","0","7948","505","E 118th St","MN","4","5","4","3",,,"8","8",,,,"10035","40.796284","-73.932007","111","08","1000000","1018150006","178","MN1102"
"2450","JEROME AVENUE APARTMENTS","Rental","New Construction","60","989049","3970","1769","Jerome Ave","BX","22","5","29","4",,,,"60",,,,"10453","40.848423","-73.911846","205","14","2130601","2028617501","217","BX0501"
"2583","601 West 148th Street Cooperatives","Owner","Preservation","8","8083","3738","601","WEST 148 STREET","MN",,"1","7",,,,,,"8",,,"10031","40.828503","-73.949383","109","07","1062436","1020950029","233","MN0903"
"3794","577 East 161st Street","Rental","New Construction","4","1008704","6137","577","E 161 St","BX","2","1","1",,,,,,,"4",,"10456","40.822283","-73.908806","203","17","2130585","2026200053","141","BX0301"
"7448","169-30 90th Avenue Apartments","Rental","Preservation","16","498898","7914","169-17","90th Avenue","QN","2","6","8",,,,,,,"16",,"11432","40.708478","-73.791409","412","27","4000000","4098030006","460","QN1201"
"7438","107 Mott Street Apartments","Rental","New Construction","3","0","7903","107","Mott St","MN",,"3",,,,,,"1",,"2",,"10013","40.717418","-73.997399","102","01","1091657","1002050025","41","MN0201"
"4650","34-21 109th Street","Rental","New Construction","2","987955","6729","34-21","109 STREET","QN",,"1","1",,,,,,,"2",,"11368","40.756129","-73.859569","403","21","4043689","4017530115","381","QN0303"
"4675","1014 Ogden Avenue Apartments","Rental","New Construction","16","1012674","6735","1014","Ogden Ave","BX","6","10",,,,,,,,"16",,"10452","40.833391","-73.929107","204","16","2000000","2025120005","189","BX0402"
"7395","584 Gates Avenue Apartments","Rental","New Construction","9","0","7859","584","Gates Ave","BK",,"9",,,,,,,,"9",,"11221","40.687164","-73.942283","303","36","3332253","3018150040","265","BK0301"
"2040","168 Force Tube Avenue Apartments","Rental","New Construction","8","345797","3182","168","FORCE TUBE AVENUE","BK",,"3","4","1",,,,,,"8",,"11208","40.682981","-73.878923","305","37","3319710","3041240018","1174","BK0501"
"2001","3 West 128th Street - Units Still Available","Rental","New Construction","2","39938","3539","3","WEST 128 STREET","MN",,"2",,,,,,,,"2",,"10027","40.808558","-73.941368","110","09","1089812","1017260132","208","MN1002"
"3722","134-16 36 Road Apartments","Rental","New Construction","8","641247","6049","133-33","36th Rd","QN","1","5","2",,,,,,,"8",,"11354","40.761174","-73.834658","407","20","4112214","4049680024","869","QN0707"
"7439","75-42 Grand Central Parkway","Rental","Preservation","3","0","7902","75-42","Grand Central Pkwy","QN",,"2","1",,,,,,,"3",,"11375","40.7188","-73.834226","406","29","4052774","4022650103","75701","QN0602"
"2802","535 East 12th Street Apartments","Rental","New Construction","11","11870","4393","535","E 12th St","MN","1","10",,,,,,,,"11",,"10009","40.728708","-73.980405","103","02","1091639","1004060047","34","MN0303"
"1840","2001 Arthur Avenue Apartments","Rental","New Construction","14","46149","3357","2001","ARTHUR AVENUE","BX",,"8","6",,,,,,,"14",,"10457","40.847394","-73.892799","206","15","2094641","2030680033","37504","BX0602"
"5341","Trylon Tower Apartments","Rental","New Construction","43","1009169","7086","98-81","Queens Blvd","QN",,"33","9","1",,,"17","19","7",,,"11374","40.727612","-73.855473","406","29","4000000","4021050001","71304","QN0602"
"3596","659 East 222nd Street Apartments","Rental","New Construction","3","1007124","5996","659","E 222nd St","BX","1","2",,,,,,,,"3",,"10467","40.886192","-73.863179","212","12","2130470","2048240025","394","BX1201"
"3350","325 Lafayette Avenue Apartments - Units Still Available`","Rental","New Construction","16","987604","5776","325","LAFAYETTE AVENUE","BK","14","2",,,,,,,,"16",,"11238","40.688594","-73.962568","302","35","3055380","3019337501","193","BK0204"
"4710","90 Liberty Avenue Apartments","Rental","New Construction","3","1007093","6755","90","LIBERTY AVENUE","BK",,"1","2",,,,,,,"3",,"11212","40.672781","-73.90737","316","37","3425974","3036920016","908","BK1602"
"2268","321 Wythe Avenue - Waiting List","Rental","New Construction","39","988599","3809","321","WYTHE AVENUE","BK",,"17","22",,,,,,,"39",,"11249","40.71394","-73.965288","301","34","3425680","3024160001","551","BK0102"
"3948","99-45 66th Avenue Apartments","Rental","New Construction","4","458509","6247","99-45","66 AVENUE","QN",,"4",,,,,,,,"4",,"11374","40.728445","-73.854439","406","29","4050958","4021167503","71304","QN0602"
"7376","Maison Bond Apartments","Rental","Preservation","18","211137","7813","335","BOND STREET","BK",,"9","9",,,,"7","7","4",,,"11231","40.679018","-73.990179","306","39","3000000","3004450001","75","BK0601"
"2223","Austin 147","Rental","New Construction","16","63584","3736","880","EAST 147 STREET","BX","1","4","11",,,,"10","6",,,,"10455","40.810326","-73.904325","201","08","2004081","2026007502","31","BX0101"
"7385","3217 Westchester Avenue","Rental","New Construction","11","1017831","7837","3217","WESTCHESTER AVENUE","BX","4","6","1",,,,,"11",,,,"10461","40.851863","-73.829423","210","13","2000000","2042450016","300","BX1003"
"3875","36-45 Prince Street Apartments","Rental","New Construction","2","424220","6201","36-45","Prince St","QN",,"1","1",,,,,,,"2",,"11354","40.761339","-73.832857","407","20","4618583","4049710001","869","QN0707"
"3898","The Eliza","Rental","New Construction","138","8337","6215","4790","Broadway","MN","34","59","38","7",,"17","35","86",,,,"10034","40.865947","-73.926075","112","10","1091724","1022337501","291","MN1203"
"4591","ROCKAWAY VILLAGE PHASE 4 APARTMENTS","Rental","New Construction","110","1000221","6474","1605","Village Ln","QN","8","37","54","11",,"12","33","65",,,,"11691","40.606446","-73.752314","414","31","4000000","4155377501","103202","QN1401"
"2819","48 Bleecker Street Apartments","Rental","New Construction","3","1004291","4436","48","Bleecker St","BK",,"1","2",,,,,,,"3",,"11221","40.694072","-73.922245","304","37","3428946","3033050012","419","BK0402"
"7427","28 Spencer Place Apartments","Rental","New Construction","5","0","7889","28","Spencer Pl","BK",,"3","2",,,,,,,"5",,"11216","40.681252","-73.954489","303","36","3000000","3019990029","227","BK0301"
"4189","45-57 Davis Street Apartments - Waiting List","Rental","New Construction","48","999682","6420","45-57","DAVIS STREET","QN","12","23","12","1",,,,,,"48",,"11101","40.744259","-73.944615","402","26","4000715","4000850030","1901","QN0201"
"2144","314 Troutman Street Apartments","Rental","New Construction","2","381909","3325","314","TROUTMAN STREET","BK",,"2",,,,,,,"2",,,"11237","40.704271","-73.925118","304","34","3072556","3031870024","427","BK0401"
"2136","1044 Bedford Avenue Apartment - Units Still Available","Rental","New Construction","5","996161","3662","1044","BEDFORD AVENUE","BK",,"4","1",,,,,,,"5",,"11205","40.68922","-73.955089","303","36","3426102","3019500033","233","BK0301"
"2767","1259 Bedford Avenue Apartments","Rental","New Construction","14","205596","4354","1259","Bedford Ave","BK","6","6","2",,,,,,,"14",,"11216","40.680016","-73.953235","303","36","3429001","3018607502","247","BK0301"
"4657","60 Cedar Street Apartments","Rental","New Construction","42","1013976","6731","60","Cedar St","BK","10","11","21",,,,,,,"42",,"11221","40.69721","-73.927329","304","34","3429267","3032320005","423","BK0401"
"7467","Astoria Cove Phase 1(A)","Rental","New Construction","33","0","7934","442","26th Ave","QN","5","17","11",,,,,"19",,"14",,"11102","40.776048","-73.93228","401","22","4020640","4009080012","87","QN0102"
"3084","Soundview Cooperatives Phase III","Owner","New Construction","24","1010880","4614","351","Bronx River Ave","BX",,"13","3","8",,,,,"24",,,"10473","40.814455","-73.866845","209","18","2129205","2035150020","2001","BX0902"
"2266","Muller Apartments - 555 Nereid Avenue","Rental","New Construction","35","99387","3762","555","NEREID AVENUE","BX","35",,,,,,,"35",,,,"10470","40.899871","-73.857923","212","11","2070559","2050650001","414","BX1203"
"2783","539  Vanderbilt Avenue","Rental","New Construction","80","995212","3975","539","Vanderbilt Ave","BK","25","25","26","4",,,,"54",,"26",,"11238","40.682264","-73.967633","302","35","3057522","3020107505","199","BK0204"
"4310","4023 10th Avenue Apartments","Rental","New Construction","3","982307","6491","4023","10 AVENUE","BK",,"1","2",,,,,,,"3",,"11219","40.643885","-73.993658","312","38","3426644","3055870002","110","BK1201"
"4846","828 Metropolitan Avenue Apartments","Rental","New Construction","35","0","6808","828","Metropolitan Ave","BK","3","19","13",,,,"14","14","4","3",,"11211","40.71468","-73.940816","301","34","3000000","3029160014","481","BK0104"
"3451","260 Gold Street Apartments Waitlist","Rental","New Construction","86","996886","5903","260","GOLD STREET","BK","14","46","22","4",,,,,,"86",,"11201","40.696652","-73.983184","302","33","3000220","3001210003","1501","BK0202"
"7413","Brownsville Crossing","Rental","New Construction","13","0","7801","216","Sackman St","BK","2","7","3","1",,"1","4","8",,,,"11212","40.672691","-73.905679","316","37","3000000","3036930022","908","BK1602"
"4259","1111 Foster Waitlist","Rental","New Construction","18","1005663","6459","1039","CONEY ISLAND AVENUE","BK","4","8","4","2",,,,,,"18",,"11230","40.632454","-73.966811","314","45","3382135","3052327501","526","BK1402"
"3258","Home Simpson Apartments","Rental","New Construction","27","993152","5759","1210","Simpson St","BX","1","11","14","1",,,,"27",,,,"10459","40.828963","-73.892887","203","17","2130453","2029757501","125","BX0303"
"7405","1985 Jerome Avenue Apartments","Rental","New Construction","28","88863","7865","1985","JEROME AVENUE","BX",,"22","6",,,,"11","17",,,,"10453","40.85234","-73.908718","205","14","2128676","2028630050","243","BX0501"
"4355","Mt. Hope Walton Apartments","Rental","New Construction","86","119074","6354","1761","WALTON AVENUE","BX",,"52","20","14",,"10","25","51",,,,"10453","40.847297","-73.910434","205","14","2120490","2028500063","22701","BX0502"
"4519","1716 East 54th Street Apartments","Rental","New Construction","4","270046","6643","1716","EAST 54 STREET","BK",,,"4",,,,,,,"4",,"11234","40.615785","-73.922653","318","46","3239752","3084930061","682","BK1801"
"2693","The Ariel at 44-46 Purves Street","Rental","New Construction","15","954169","4297","44-46","PURVES STREET","QN","3","11","1",,,,,,,"15",,"11101","40.746717","-73.941018","402","26","4607819","4002680031","1902","QN0201"
"5098","435 Coney Island Apartments","Rental","New Construction","39","1012748","6941","435","Coney Island Ave","BK","22","17",,,,,,"26",,"13",,"11218","40.647123","-73.971052","314","40","3000000","3050700019","506","BK1402"
"4656","369 Quentin Road Apartments","Rental","New Construction","14","994567","6703","369","Quentin Rd","BK",,,"13","1",,,,"14",,,,"11223","40.606723","-73.972197","315","44","3430058","3066330045","422","BK1501"
"7462","170 Freeman Street Apartments","Rental","New Construction","21","995716","7383","170","FREEMAN STREET","BK","3","13","5",,,,,"11",,"10",,"11222","40.734481","-73.954532","301","33","3000000","3025130006","575","BK0101"
"7417","Renaissance HDFC - Waitlist","Owner","Preservation","240","818428","7836","120","LENOX AVENUE","MN",,"9","142","89",,,,,,"180","60","10026","40.802162","-73.949569","110","09","1085936","1016007501","190","MN1001"
"3174","45-57 Davis Street Apartments - Units Still Available","Rental","New Construction","16","999682","4630","45-57","DAVIS STREET","QN","12","4",,,,,,,,"16",,"11101","40.744259","-73.944615","402","26","4000715","4000850030","1901","QN0201"
"2097","101 Bruckner Blvd","Rental","New Construction","17","998360","3573","101","Bruckner Blvd","BX","1","16",,,,,,,,"17",,"10454","40.805265","-73.923722","201","08","2129129","2022780070","1902","BX0101"
"2726","40-53 Junction Boulevard Apartments","Rental","New Construction","3","1005537","4176","4053","Junction Blvd","QN",,"3",,,,,,,,"3",,"11368","40.747826","-73.868634","404","21","4040211","4016050049","37501","QN0402"
"1836","Uptown 6","Rental","Preservation","12","41280","3049","122","WEST 139 STREET","MN","7",,"5",,,,,"12",,,,"10030","40.817253","-73.940436","110","09","1060042","1020070048","230","MN1002"
"4497","340 Lenox Road Apartments","Rental","New Construction","14","1013366","6601","340","Lenox Rd","BK","4","10",,,,,,,,"14",,"11226","40.654252","-73.948268","317","40","3429424","3048530041","818","BK1701"
"3321","875 4th Avenue Apartments","Rental","New Construction","45","128950","5808","875","4 AVENUE","BK","6","29","10",,,,,"27",,"18",,"11232","40.656237","-74.002408","307","38","3010094","3006810001","101","BK0702"
"7368","727 East 215th Street Apartments","Rental","New Construction","3","68177","7832","727","E 215th St","BX",,"3",,,,,,"3",,,,"10467","40.880302","-73.863462","212","12","2057917","2046630085","390","BX1201"
"2195","50 PENN","Rental","New Construction","175","297856","3727","2628","FULTON STREET","BK","35","75","47","18",,"22","66","87",,,,"11207","40.677123","-73.897742","305","37","3000000","3036697501","1198","BK0502"
"7382","1451 Sutter Avenue Apartments","Rental","New Construction","17","0","7849","1451","Sutter Ave","BK","7","3","7",,,,,"17",,,,"11208","40.673907","-73.864238","305","42","3000000","3042570040","1200","BK0505"
"2201","516-518 East 147th Street Apartments","Rental","New Construction","3","992041","3741","518","E 147th St","BX",,"3",,,,,,,,"3",,"10455","40.813345","-73.914931","201","08","2129008","2022720110","43","BX0101"
"7447","1435 East Gunhill Road Apartments","Rental","New Construction","4","0","7911","1435","E Gun Hill Rd","BX",,"4",,,,,,"4",,,,"10469","40.869376","-73.844126","212","12","2000000","2047620102","358","BX1202"
"4810","2411 64th Street Apartments","Rental","New Construction","3","164724","6795","2411","64th St","BK",,"1","2",,,,,,,"3",,"11204","40.611511","-73.975926","311","44","3429591","3065617501","436","BK1101"
"3147","63 Lewis Avenue","Rental","New Construction","5","1007024","4669","63","Lewis Ave","BK",,"5",,,,,,,,"5",,"11206","40.69553","-73.937537","303","36","3429578","3015890006","287","BK0302"
"3443","14-43 31st Avenue Apartments","Rental","New Construction","7","1007131","5893","14-43","31 AVENUE","QN","3","4",,,,,,,,"7",,"11106","40.767686","-73.930671","401","22","4619752","4005340007","79","QN0102"
"7418","AURA - Units Still Available","Rental","Preservation","27","1016636","7846","23-10","42 ROAD","QN","21","6",,,,,,,,"27",,"11101","40.750555","-73.942664","402","26","4624033","4004280019","1903","QN0201"
"7434","598 Saratoga Avenue Apartments","Rental","New Construction","2","0","7899","598","Saratoga Ave","BK",,,,"1","1",,,"2",,,,"11212","40.666598","-73.916776","316","41",,,"900","BK1602"
"4559","One Archer-Waiting List","Rental","New Construction","94","0","6668","160-05","Archer Ave","QN","22","55","17",,,,,,,"94",,"11433","40.702792","-73.798221","412","27","4000000","4101010150","44601","QN1201"
"5313","Jasper Hunter's Point Apartments","Rental","New Construction","150","439503","7024","2-33","50th Ave","QN","17","90","41","2",,,,,,"150",,"11101","40.743499","-73.95808","402","26","4625206","4000170001","101","QN0201"
"2865","One Blue Slip - Units Still Available","Rental","New Construction","33","948192","4460","1","Blue Slip","BK","17","13","3",,,,,,,"33",,"11222","40.736165","-73.959012","301","33","3418101","3024727503","56302","BK0101"
"5350","87-34 124th Street Apartments","Rental","New Construction","4","0","7083","87-34","124 STREET","QN",,"2","2",,,,,,,"4",,"11418","40.699887","-73.826137","409","29","4196020","4093320020","14201","QN0902"
"3100","23-61 31st Street-Units Still Available","Rental","New Construction","2","417923","4448","23-61","31 STREET","QN",,"2",,,,,,,,"2",,"11105","40.773","-73.914509","401","22","4017173","4008350014","115","QN0101"
"2654","The Henry - 2395 Palisade Avenue","Rental","New Construction","17","100989","4229","2395","PALISADE AVENUE","BX","3","8","6",,,,,,,"17",,"10463","40.87934","-73.92061","208","11","2130523","2057160264","29301","BX0803"
"2227","1259 51st Street - Units Still Available","Rental","New Construction","1","992631","3766","1259","51 STREET","BK",,,"1",,,,,,,"1",,"11219","40.634369","-73.994041","312","44","3138051","3056480053","220","BK1202"
"3449","Woodside Central","Rental","New Construction","55","991092","5898","46-10","70th St","QN","16","28","11",,,,,"55",,,,"11377","40.739613","-73.894214","402","26","4623447","4024327502","489","QN0203"
"3823","142 Richards Street - Units Still Available","Rental","New Construction","4","1003184","6153","142","RICHARDS STREET","BK",,"3","1",,,,,,,"4",,"11231","40.677267","-74.0103","306","38","3426417","3005560024","5301","BK0601"
"2848","625 Driggs Avenue Apartments","Rental","New Construction","6","982106","4452","625","Driggs Ave","BK","2","2","2",,,,,"4",,"2",,"11211","40.715286","-73.958303","301","34","3427241","3023537503","519","BK0102"
"1718","182 Jefferson Street Apartments","Rental","New Construction","3","976697","3135","182","JEFFERSON STREET","BK",,"1","2",,,,,,,"3",,"11206","40.701325","-73.929179","304","34","3319556","3031730016","425","BK0401"
"7391","585 Jackson Avenue Apartments","Rental","New Construction","16","0","7856","585","Jackson Ave","BX","9","7",,,,,,"16",,,,"10455","40.814117","-73.90877","201","08","2004422","2026230165","73","BX0102"
"7440","121 Mount Hope Place Apartments","Rental","New Construction","6","0","7904","121","Mt Hope Pl","BX","6",,,,,,,"6",,,,"10453","40.848741","-73.907721","205","14","2007633","2028050063","23301","BX0502"
